week_date,fuel,crude_vol_regime,crude_vol_9w,crude_vol_window_full,crude_episode_id,crude_move_8w,tax_step_cpl,tax_step_window,data_regime,identity_holds,supply_chain,ets_auction_quarter
2004-04-23,Diesel,normal,,False,,,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-04-30,Diesel,normal,0.0385,False,,,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-05-07,Diesel,normal,0.0381,False,,,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-05-14,Diesel,normal,0.0439,False,,,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-05-21,Diesel,normal,0.0407,True,,,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-05-28,Diesel,normal,0.0381,True,,,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-06-04,Diesel,normal,0.04,True,,,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-06-11,Diesel,normal,0.0418,True,,,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-06-18,Diesel,normal,0.0318,True,,0.0385,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-06-25,Diesel,normal,0.0279,True,,0.019,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-07-02,Diesel,normal,0.0341,True,,-0.0385,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-07-09,Diesel,normal,0.0356,True,,-0.0728,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-07-16,Diesel,normal,0.0281,True,,-0.1072,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-07-23,Diesel,normal,0.0289,True,,-0.0728,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-07-30,Diesel,normal,0.0289,True,,0.0,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-08-06,Diesel,normal,0.0365,True,,0.0902,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-08-13,Diesel,normal,0.0378,True,,0.0902,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-08-20,Diesel,normal,0.0401,True,,0.1241,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-08-27,Diesel,normal,0.0407,True,,0.1625,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-09-03,Diesel,normal,0.0407,True,,0.0551,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-09-10,Diesel,normal,0.0386,True,,0.0187,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-09-17,Diesel,normal,0.0388,True,,-0.019,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-09-24,Diesel,normal,0.036,True,,-0.0551,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-10-01,Diesel,normal,0.0359,True,,-0.0351,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-10-08,Diesel,normal,0.0292,True,,-0.0351,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-10-15,Diesel,normal,0.0295,True,,-0.087,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-10-22,Diesel,normal,0.0378,True,,-0.087,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-10-29,Diesel,normal,0.0364,True,,-0.0364,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-11-05,Diesel,normal,0.038,True,,-0.0187,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-11-12,Diesel,normal,0.0442,True,,-0.0194,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-11-19,Diesel,high,0.0492,True,2004_run_up,-0.1201,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-11-26,Diesel,high,0.0525,True,2004_run_up,-0.1752,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-12-03,Diesel,high,0.0553,True,2004_run_up,-0.1133,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-12-10,Diesel,high,0.0584,True,2004_run_up,-0.1787,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-12-17,Diesel,high,0.0637,True,2004_run_up,-0.1361,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-12-24,Diesel,high,0.0566,True,2004_run_up,-0.077,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2004-12-31,Diesel,high,0.0566,True,2004_run_up,-0.1201,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-01-07,Diesel,high,0.0553,True,2004_run_up,-0.04,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-01-14,Diesel,normal,0.0448,True,,0.1201,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-01-21,Diesel,normal,0.0438,True,,0.1752,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-01-28,Diesel,normal,0.0435,True,,0.1133,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-02-04,Diesel,normal,0.0329,True,,0.1787,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-02-11,Diesel,normal,0.0325,True,,0.1178,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-02-18,Diesel,normal,0.0253,True,,0.0953,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-02-25,Diesel,normal,0.024,True,,0.1929,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-03-04,Diesel,normal,0.0232,True,,0.1857,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-03-11,Diesel,normal,0.0223,True,,0.1406,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-03-18,Diesel,normal,0.0384,True,,0.1018,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-03-25,Diesel,normal,0.0421,True,,0.149,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-04-01,Diesel,normal,0.0419,True,,0.1823,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-04-08,Diesel,normal,0.0437,True,,0.2595,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-04-15,Diesel,normal,0.0426,True,,0.1671,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-04-22,Diesel,normal,0.0423,True,,0.1001,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-04-29,Diesel,normal,0.0393,True,,0.0968,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-05-06,Diesel,normal,0.0421,True,,0.0323,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-05-13,Diesel,normal,0.0381,True,,0.016,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-05-20,Diesel,normal,0.0276,True,,-0.0313,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-05-27,Diesel,normal,0.0234,True,,-0.0308,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-06-03,Diesel,normal,0.0294,True,,-0.0438,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-06-10,Diesel,normal,0.0236,True,,0.0597,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-06-17,Diesel,normal,0.0223,True,,0.1195,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-06-24,Diesel,normal,0.0336,True,,0.0883,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-07-01,Diesel,normal,0.0343,True,,0.1876,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-07-08,Diesel,normal,0.0349,True,,0.2263,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-07-15,Diesel,normal,0.0352,True,,0.2389,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-07-22,Diesel,normal,0.035,True,,0.1719,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-07-29,Diesel,normal,0.035,True,,0.126,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-08-05,Diesel,normal,0.0302,True,,0.1479,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-08-12,Diesel,normal,0.0319,True,,0.1193,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-08-19,Diesel,normal,0.0329,True,,0.1318,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-08-26,Diesel,normal,0.0279,True,,0.0637,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-09-02,Diesel,normal,0.0278,True,,0.0614,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-09-09,Diesel,normal,0.0233,True,,0.0124,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-09-16,Diesel,normal,0.0267,True,,0.0387,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-09-23,Diesel,normal,0.0262,True,,0.0637,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-09-30,Diesel,normal,0.027,True,,0.0247,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-10-07,Diesel,normal,0.023,True,,0.0124,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-10-14,Diesel,normal,0.0238,True,,-0.0377,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-10-21,Diesel,normal,0.0282,True,,-0.0506,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-10-28,Diesel,normal,0.0255,True,,-0.1133,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-11-04,Diesel,normal,0.0239,True,,-0.0637,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-11-11,Diesel,normal,0.0302,True,,-0.0127,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-11-18,Diesel,normal,0.0317,True,,-0.0904,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-11-25,Diesel,normal,0.0317,True,,-0.1163,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-12-02,Diesel,normal,0.0302,True,,-0.1178,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-12-09,Diesel,normal,0.0341,True,,-0.0392,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-12-16,Diesel,normal,0.034,True,,0.0129,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-12-23,Diesel,normal,0.0258,True,,0.0263,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2005-12-30,Diesel,normal,0.024,True,,0.0131,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-01-06,Diesel,normal,0.0219,True,,0.0377,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-01-13,Diesel,normal,0.0232,True,,0.1148,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-01-20,Diesel,normal,0.027,True,,0.1522,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-01-27,Diesel,normal,0.0261,True,,0.2007,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-02-03,Diesel,normal,0.0271,True,,0.1598,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-02-10,Diesel,normal,0.0237,True,,0.1092,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-02-17,Diesel,normal,0.0233,True,,0.087,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-02-24,Diesel,normal,0.0232,True,,0.087,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-03-03,Diesel,normal,0.0265,True,,0.0715,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-03-10,Diesel,normal,0.0281,True,,0.0698,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-03-17,Diesel,normal,0.0264,True,,0.046,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-03-24,Diesel,normal,0.0176,True,,0.0335,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-03-31,Diesel,normal,0.0176,True,,0.087,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-04-07,Diesel,normal,0.0188,True,,0.1393,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-04-14,Diesel,normal,0.0214,True,,0.1942,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-04-21,Diesel,normal,0.0241,True,,0.2231,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-04-28,Diesel,normal,0.0244,True,,0.1881,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-05-05,Diesel,normal,0.0191,True,,0.1653,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-05-12,Diesel,normal,0.0154,True,,0.1558,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-05-19,Diesel,normal,0.0181,True,,0.1141,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-05-26,Diesel,normal,0.0164,True,,0.0606,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-06-02,Diesel,normal,0.0275,True,,0.0296,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-06-09,Diesel,normal,0.0276,True,,0.029,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-06-16,Diesel,normal,0.0271,True,,-0.029,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-06-23,Diesel,normal,0.0269,True,,-0.0096,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-06-30,Diesel,normal,0.0274,True,,0.0556,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-07-07,Diesel,normal,0.0281,True,,0.083,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-07-14,Diesel,normal,0.0281,True,,0.1024,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-07-21,Diesel,normal,0.0331,True,,0.0846,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-07-28,Diesel,normal,0.0327,True,,0.0658,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-08-04,Diesel,normal,0.0291,True,,0.0734,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-08-11,Diesel,normal,0.0276,True,,0.1024,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-08-18,Diesel,normal,0.0293,True,,0.0284,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-08-25,Diesel,normal,0.0328,True,,-0.0367,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-09-01,Diesel,normal,0.0327,True,,-0.1123,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-09-08,Diesel,normal,0.0266,True,,-0.1424,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-09-15,Diesel,normal,0.0266,True,,-0.1769,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-09-22,Diesel,normal,0.0286,True,,-0.2346,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-09-29,Diesel,normal,0.0286,True,,-0.273,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-10-06,Diesel,normal,0.0262,True,,-0.2847,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-10-13,Diesel,normal,0.0321,True,,-0.2302,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-10-20,Diesel,normal,0.0288,True,,-0.2185,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-10-27,Diesel,normal,0.0196,True,,-0.1608,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-11-03,Diesel,normal,0.0232,True,,-0.1661,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-11-10,Diesel,normal,0.0227,True,,-0.0783,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-11-17,Diesel,normal,0.0259,True,,-0.0233,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-11-24,Diesel,normal,0.0255,True,,-0.0235,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-12-01,Diesel,normal,0.0278,True,,0.0233,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-12-08,Diesel,normal,0.0326,True,,0.0233,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-12-15,Diesel,normal,0.0281,True,,-0.0235,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-12-22,Diesel,normal,0.0292,True,,-0.0235,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2006-12-29,Diesel,normal,0.0357,True,,-0.0244,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-01-05,Diesel,normal,0.0365,True,,-0.1236,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-01-12,Diesel,normal,0.0423,True,,-0.1386,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-01-19,Diesel,normal,0.0416,True,,-0.1681,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-01-26,Diesel,normal,0.043,True,,-0.1618,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-02-02,Diesel,normal,0.043,True,,-0.1221,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-02-09,Diesel,normal,0.0348,True,,-0.0364,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-02-16,Diesel,normal,0.0362,True,,-0.0614,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-02-23,Diesel,normal,0.0318,True,,0.0,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-03-02,Diesel,normal,0.034,True,,0.1001,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-03-09,Diesel,normal,0.0331,True,,0.1503,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-03-16,Diesel,normal,0.0315,True,,0.1562,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-03-23,Diesel,normal,0.035,True,,0.1027,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-03-30,Diesel,normal,0.0349,True,,0.1221,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-04-06,Diesel,normal,0.0331,True,,0.0942,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-04-13,Diesel,normal,0.0324,True,,0.1079,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-04-20,Diesel,normal,0.0316,True,,0.0364,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-04-27,Diesel,normal,0.0319,True,,0.0235,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-05-04,Diesel,normal,0.0294,True,,0.0,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-05-11,Diesel,normal,0.0283,True,,0.0238,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-05-18,Diesel,normal,0.0283,True,,0.0706,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-05-25,Diesel,normal,0.0228,True,,0.045,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-06-01,Diesel,normal,0.0223,True,,-0.0113,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-06-08,Diesel,normal,0.0225,True,,0.0,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-06-15,Diesel,normal,0.0227,True,,0.0351,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-06-22,Diesel,normal,0.0206,True,,0.023,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-06-29,Diesel,normal,0.0169,True,,0.0116,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-07-06,Diesel,normal,0.0195,True,,0.0347,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-07-13,Diesel,normal,0.0282,True,,0.0225,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-07-20,Diesel,normal,0.0357,True,,-0.0222,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-07-27,Diesel,normal,0.0357,True,,0.0,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-08-03,Diesel,normal,0.0352,True,,0.0445,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-08-10,Diesel,normal,0.0376,True,,0.0,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-08-17,Diesel,normal,0.0379,True,,0.0553,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-08-24,Diesel,normal,0.037,True,,0.0774,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-08-31,Diesel,normal,0.0392,True,,0.087,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-09-07,Diesel,normal,0.043,True,,0.1153,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-09-14,Diesel,normal,0.0365,True,,0.1558,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-09-21,Diesel,normal,0.0371,True,,0.1671,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-09-28,Diesel,normal,0.0371,True,,0.0933,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-10-05,Diesel,normal,0.0379,True,,0.0984,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-10-12,Diesel,normal,0.0365,True,,0.0421,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-10-19,Diesel,normal,0.0366,True,,0.1011,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-10-26,Diesel,normal,0.0373,True,,0.0991,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-11-02,Diesel,normal,0.0382,True,,0.0854,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-11-09,Diesel,normal,0.0338,True,,0.0918,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-11-16,Diesel,normal,0.0342,True,,0.083,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-11-23,Diesel,normal,0.0278,True,,0.1471,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-11-30,Diesel,normal,0.029,True,,0.163,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-12-07,Diesel,normal,0.0273,True,,0.1258,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-12-14,Diesel,normal,0.0271,True,,0.0561,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-12-21,Diesel,normal,0.031,True,,0.0639,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2007-12-28,Diesel,normal,0.0276,True,,0.0617,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-01-04,Diesel,normal,0.0268,True,,0.0345,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-01-11,Diesel,normal,0.0281,True,,0.0175,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-01-18,Diesel,normal,0.0358,True,,-0.0617,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-01-25,Diesel,normal,0.0352,True,,-0.036,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-02-01,Diesel,normal,0.0332,True,,0.009,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-02-08,Diesel,normal,0.0353,True,,-0.0277,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-02-15,Diesel,normal,0.0352,True,,0.0088,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-02-22,Diesel,normal,0.032,True,,-0.0086,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-02-29,Diesel,normal,0.0312,True,,-0.0258,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-03-07,Diesel,normal,0.0311,True,,0.0342,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-03-14,Diesel,normal,0.0268,True,,0.1117,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-03-21,Diesel,normal,0.0237,True,,0.0961,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-03-28,Diesel,normal,0.0241,True,,0.0863,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-04-04,Diesel,normal,0.0223,True,,0.1312,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-04-11,Diesel,normal,0.0291,True,,0.108,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-04-18,Diesel,normal,0.0305,True,,0.1368,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-04-25,Diesel,normal,0.0236,True,,0.175,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-05-02,Diesel,normal,0.0298,True,,0.1481,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-05-09,Diesel,normal,0.0306,True,,0.1918,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-05-16,Diesel,normal,0.0361,True,,0.2688,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-05-23,Diesel,normal,0.0372,True,,0.2856,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-05-30,Diesel,normal,0.0376,True,,0.2522,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-06-06,Diesel,normal,0.0374,True,,0.2121,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-06-13,Diesel,normal,0.0351,True,,0.2513,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-06-20,Diesel,normal,0.038,True,,0.2217,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-06-27,Diesel,normal,0.0429,True,,0.226,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-07-04,Diesel,normal,0.0417,True,,0.1946,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-07-11,Diesel,normal,0.0428,True,,0.1311,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-07-18,Diesel,normal,0.0295,True,,0.0661,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-07-25,Diesel,normal,0.0294,True,,0.0375,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-08-01,Diesel,normal,0.0309,True,,0.0436,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-08-08,Diesel,normal,0.0274,True,,-0.0665,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-08-15,Diesel,normal,0.0275,True,,-0.0854,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-08-22,Diesel,normal,0.0378,True,,-0.1034,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-08-29,Diesel,high,0.0479,True,2008_gfc_crash,-0.1233,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-09-05,Diesel,high,0.0506,True,2008_gfc_crash,-0.1701,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-09-12,Diesel,high,0.0547,True,2008_gfc_crash,-0.1639,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-09-19,Diesel,high,0.0608,True,2008_gfc_crash,-0.2109,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-09-26,Diesel,high,0.0608,True,2008_gfc_crash,-0.1511,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-10-03,Diesel,high,0.0562,True,2008_gfc_crash,-0.2,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-10-10,Diesel,high,0.0562,True,2008_gfc_crash,-0.2688,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-10-17,Diesel,high,0.0561,True,2008_gfc_crash,-0.377,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-10-24,Diesel,high,0.0549,True,2008_gfc_crash,-0.4902,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-10-31,Diesel,normal,0.0356,True,,-0.4426,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-11-07,Diesel,normal,0.0358,True,,-0.4618,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-11-14,Diesel,normal,0.0345,True,,-0.4402,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-11-21,Diesel,normal,0.0322,True,,-0.5299,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-11-28,Diesel,normal,0.0351,True,,-0.4807,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
2008-12-05,Diesel,normal,0.0393,True,,-0.47,0.0,False,pre2010_unreconciled,False,domestic_refinery,False
